year,Index offense rate,Violent Crime rate,Murder and nonnegligent manslaughter rate,Forcible rape rate,Robbery rate,Aggravated assault rate,Property crime rate,Burglary rate,Larceny-theft rate,Motor vehicle theft rate
1984,4652.7,237.6,4.4,20.6,27.4,185.2,4415,858,3286.4,270.6
1984,3496.5,225.8,3.4,23.7,43.2,155.6,3270.6,643.8,2482.9,144
1984,6561,628.5,10.8,60.7,279,278,5932.5,1978.4,3458.6,495.5
1984,3137.7,133.9,1,20.7,23.2,88.9,3003.8,735.9,2079.2,188.6
1984,4855.5,527.7,5.3,32.5,242.4,247.4,4327.8,1062.8,2690.4,574.6
1984,6243.4,688.1,9.1,55,130.3,493.6,5555.3,1639.7,3595.2,320.5
1984,5577.3,914.3,10.1,31.6,506.9,365.8,4662.9,1257.2,2755.1,650.6
1984,4044.2,403.6,8.7,21.6,74.8,298.5,3640.5,1131.3,2330.9,178.3
1984,2583.4,53.6,1.2,13.1,7.7,31.6,2529.7,399.1,2019.8,110.8
1984,4273.1,385.3,5.1,34.7,145.6,199.9,3887.8,1049.9,2475.3,362.5
1984,4892.5,407.5,7.8,39.9,111.2,248.5,4485.1,1454.8,2572.6,457.7
1984,6243.7,506.1,4.8,44.9,168.6,287.8,5737.6,1823.3,3617.9,296.4
1984,3059.5,320.6,4.5,23.2,148.4,144.5,2738.9,743.8,1655.3,339.8
1984,4774,334.7,3.4,21.3,113.4,196.6,4439.3,1184.6,2562.8,691.9
1984,4662.9,624.5,9.2,40.3,103.3,471.7,4038.5,1231.7,2568.3,238.5
1984,2612.5,147.5,1.8,26.9,14.9,103.8,2465,499.9,1855.8,109.3
1984,3889.6,445.4,8.4,40,166.8,230.3,3444.2,1123.6,1954.1,366.4
1984,6029.9,505,13.1,45.9,178.5,267.4,5525,1664.1,3311.8,549.1
1984,4766.2,244.2,2.8,20.3,58,163.1,4522,858.1,3437.2,226.7
1984,3967.9,145.1,2.3,19.8,23,100,3822.8,1016.4,2651.7,154.7
1984,3783.6,295.6,7.7,26.7,102.3,158.9,3488,841.7,2462.9,183.4
1984,6101.7,406.4,4.6,50,120.6,231.1,5695.3,1702,3745.8,247.4
1984,2335.9,168.2,4.4,15.6,38.1,110,2167.7,648,1347.1,172.5
1984,4172.3,196.5,2.5,16.6,66.4,111.1,3975.7,834.1,2906.5,235.1
1984,3682.8,242.1,3.3,20.9,23.1,194.7,3440.7,641.7,2645.4,153.6
1985,3942.1,457.5,9.8,26.8,105.4,315.5,3484.6,1034.9,2191.2,258.5
1985,5877,581.8,9.8,77.2,92.9,401.9,5295.2,1191.7,3497.1,606.3
1985,7116.2,602.5,8,45.7,146.5,402.3,6513.7,1869.6,4258.6,385.5
1985,3585,347.6,7.9,29.1,68.5,242,3237.5,941.4,2117.7,178.4
1985,6518,765.3,10.5,43.3,327.7,383.8,5752.7,1701.1,3379.4,672.2
1985,6919.1,471,5.8,40.9,124.2,300.1,6448,1748.1,4267,432.9
1985,4704.8,402,3.8,24,190,184.1,4302.8,1135.5,2726,441.3
1985,4961.3,433.3,4.8,47.6,124.3,256.6,4528,1097.4,3157.2,273.3
1985,7999.2,1624.8,23.5,53.8,835.5,712,6374.4,1598.2,3973.5,802.7
1985,7574.2,941.1,11.4,52.8,312.4,564.5,6633.1,2009.5,4098.1,525.5
1985,5110.1,507.2,10.4,43.3,164.2,289.4,4602.9,1356.6,2877.3,369
1985,5200.6,219.4,4.1,29.4,99.4,86.5,4981.1,1154.1,3544.3,282.7
1985,3908.1,234.8,2.2,19.1,26.8,186.8,3673.2,887.3,2604,182
1985,5311.3,714.8,8,39.3,287.1,380.3,4596.5,1135.8,2869.8,590.9
1985,3914.1,309.4,5.8,24,92.1,187.5,3604.7,914.6,2361.5,328.5
1985,3942.9,211.7,1.9,12.6,41.2,156.1,3731.2,913.6,2664.2,153.4
1985,4375.1,355.8,4.9,29.3,78.7,242.7,4019.3,1050.6,2752.4,216.4
1985,2947.2,305.5,6.9,21.6,75.7,201.3,2641.7,771.3,1677.2,193.2
1985,5563.6,694.2,10.9,39.8,190.3,453.3,4869.3,1323.9,3163.1,382.3
1985,3671.7,167.5,2.4,14.3,24.4,126.4,3504.2,911.3,2427.8,165.1
1985,5372.8,834.6,7.9,38.7,302.2,485.8,4538.2,1206.6,2870.6,461
1985,4757.8,538.2,3.5,29.8,188.5,316.5,4219.6,1120.4,2234.4,864.8
1985,6366.3,734.1,11.2,67.6,292.4,362.9,5632.2,1527.2,3277.1,827.8
1985,4134.2,256.4,2.1,29.6,85.8,138.9,3877.8,1017.5,2598.5,261.9
1985,3265.7,270.9,10.6,26.7,62.6,171.1,2994.8,1021.9,1817,156
1985,4366,503.5,8.1,29.2,147.6,318.5,3862.5,1098.7,2399.1,364.8
1985,4549.3,208.5,5.8,19.2,20.9,162.5,4340.8,827.5,3238,275.3
1985,3694.6,237.9,2.9,23.4,48.5,163.1,3456.7,730.4,2570.2,156
1985,6574.6,667.1,10.3,60.3,274.9,321.7,5907.5,1849.6,3561.5,496.4
1985,3251.9,140.8,2.1,19.1,26.7,92.9,3111.1,762.3,2150.2,198.6
1985,5094.4,544.5,5.4,32.1,255,252,4549.9,1056.9,2828.7,664.3
1985,6486.2,703.9,10.9,49.8,138.1,505.1,5782.3,1753.9,3682.6,345.7
1985,5588.5,929.9,9.5,32.1,504.4,383.9,4658.6,1235.1,2824.5,599.1
1985,4121.4,420.9,8.3,23.8,78.2,310.6,3700.5,1150.8,2358.6,191
1985,2679.4,47,1,7.3,6.4,32.3,2632.4,427,2087.2,118.2
1985,4187.3,381.6,5.2,36.9,133.1,206.4,3805.7,976.5,2476.4,352.7
1985,5425,422,7.7,37.9,106.8,269.6,5003,1612.1,2824.4,566.5
1985,6729.8,551.1,4.7,50.7,185.6,310.1,6178.7,1886.5,3934.7,357.6
1985,3037.4,331.1,4.6,24.3,147,155,2706.4,737.5,1640.7,328.2
1985,4723.5,346.6,3.6,26.1,115.9,200.9,4376.9,1232.3,2491.6,652.9
1985,4840.5,631,9.1,41.4,93.9,486.7,4209.5,1253.5,2696.7,259.2
1985,2640.8,136.6,1.8,23.7,17.1,93.9,2504.2,546.2,1856.2,101.8
1985,4166.7,474.4,9,42.6,180.9,242,3692.3,1166.8,2040.3,485.2
1985,6568.7,550,13,51.1,193.5,292.3,6018.7,1770.5,3640.3,608
1985,5317.3,267.4,3,23.2,55.2,186,5050,942.9,3870.4,236.7
1985,3888,147.7,3.4,19.3,20.9,104.1,3740.4,973.8,2602.6,163.9
1985,3779.1,294.7,7.1,27.2,100.2,160.1,3484.4,785.1,2502.6,196.7
1985,6528.8,425.4,5.2,54.9,132,233.3,6103.4,1811.3,4003.2,288.9
1985,2252.8,166,3.8,18.5,37.6,106.1,2086.8,618.4,1301.2,167.3
1985,4016.7,206.9,2.8,18.3,70.2,115.6,3809.8,795.5,2792.6,221.6
1985,4015.1,256.8,4.3,22.4,20,210,3758.3,690.6,2894.3,173.5
1986,4288.4,558,10.1,28.4,111.6,407.9,3730.3,1159,2304.4,267
1986,6245.9,570.4,8.6,72.7,88,401.1,5675.5,1161.8,3909.9,603.7
1986,7321.4,658.3,9.3,43,169.2,436.8,6663.1,1907.7,4336.6,418.8
1986,3924.7,394.8,8.1,28.9,79.7,278.2,3529.9,1029.9,2305.1,194.9
1986,6762.8,920.5,11.3,44.9,342.9,521.5,5842.3,1696.4,3383.9,762
1986,7031.9,523.6,7,42.3,144.8,329.4,6508.3,1791.6,4230.8,486
1986,4828.8,425.8,4.6,23.8,192.2,205.1,4403,1197.6,2758.3,447.1
1986,4831.6,427,4.9,56.9,124.2,241.1,4404.6,1042.3,3090.4,271.9
1986,8339.3,1505.3,31,52.4,754,667.9,6834,1727.6,4131.2,975.2
1986,8228.4,1036.5,11.7,52.7,366.8,605.3,7191.9,2221.3,4372.6,598.1
1986,5455.4,587.6,11.2,43.9,213.9,318.6,4867.8,1453.1,2984.5,430.3
1986,5671.4,245.2,4.8,31,106.3,103.1,5426.2,1338.8,3759.1,328.2
1986,4207,222.5,3.2,20,21.3,178,3984.4,1003.5,2799.7,181.3
1986,5546.1,808.9,8.9,41.2,325.3,433.5,4746,1179.8,2937.9,628.3
1986,3854.8,307.7,6,25.9,90,185.9,3547.1,886.7,2332.9,327.5
1986,4150.7,235.1,1.8,12.5,42,178.8,3915.6,956,2801.3,158.3
1986,4822.6,368.8,4.4,32.9,79.6,251.9,4453.8,1187.7,3008.1,258
1986,3092.2,334.4,6.7,23.1,82.5,222.2,2757.8,824.2,1740.4,193.2
1986,6078,758.2,12.8,40.1,223.8,481.6,5319.8,1460.8,3417.4,441.6
1986,3461.2,147,2,14.8,27.9,102.3,3314.2,803.5,2346.5,164.2
1986,5601.8,833,9,43.6,304,476.4,4768.8,1245.6,2977.9,545.2
1986,4723.3,556.9,3.6,29.7,192.7,330.9,4166.5,1070.9,2189.1,906.5
1986,6491.5,803.9,11.3,67.4,301.3,423.9,5687.6,1509.5,3377.7,800.4
1986,4362.2,284.6,2.5,31.8,102,148.3,4077.6,1004.2,2785.3,288.1
1986,3345.1,274.1,11.2,25.8,64.6,172.4,3070.9,1075.9,1845,150.1
1986,4654,578.6,9.2,29.2,170.2,370,4075.5,1136.1,2500.5,438.9
1986,4478.9,157.4,2.9,17.3,19.5,117.6,4321.5,792.6,3314,214.9
1986,3855.7,262.6,3.1,24.6,51.1,183.7,3593.1,748.2,2677.3,167.6
1986,6289.7,718.9,12.6,64.9,286.9,354.5,5570.8,1603.9,3489.2,477.7
1986,3330.1,139.5,2.2,21.5,23.6,92.2,3190.6,755,2207.9,227.7
1986,5241.3,572.5,5.2,33.2,268.7,265.4,4668.8,1070.8,2822.5,775.5
1986,6625.9,725.6,11.5,46.9,129.5,537.7,5900.3,1844.7,3712.4,343.3
1986,5767.7,985.9,10.7,30.5,514.1,430.6,4781.8,1221.1,2923.5,637.2
1986,4331.8,475.9,8.1,26.4,87.7,353.6,3856,1225,2422.7,208.3
1986,2605.4,51.3,1,11.6,6.9,31.7,2554.2,385.1,2049.2,119.9
1986,4358.7,420.9,5.5,38.6,142.1,234.7,3937.8,987.8,2574.2,375.7
1986,6014.1,436.4,8.1,36.4,106.5,285.4,5577.7,1786.8,3141.7,649.2
1986,7080.7,549.7,6.6,51.1,205.9,286.1,6531,1966.7,4162.8,401.5
1986,3101.8,358.6,5.5,25.1,152.1,175.8,2743.3,734.8,1654.1,354.4
1986,4902.5,335.5,3.5,21.4,118.7,191.9,4567,1293.9,2568.3,704.7
1986,5137.4,674.6,8.6,41.3,99.5,525.2,4462.8,1340.3,2845.8,276.6
1986,2716,124.7,4,17.7,16.2,86.9,2591.2,553.5,1939,98.7
1986,4534.2,539.6,10.4,47,207.7,274.5,3994.6,1325.2,2125.8,543.6
1986,7408.1,658.9,13.5,51.6,239.9,353.9,6749.2,2048.6,3986.5,714.1
1986,5478.4,266.7,3.2,25.3,58.6,179.6,5211.7,914.9,4073.6,223.2
1986,3976.9,149.2,2,21.8,22.2,103.1,3827.7,949.2,2697.4,181.1
1986,3859.8,306,7.1,26.5,105.7,166.7,3553.8,812.5,2521.8,219.5
1986,6879.7,437,5,53.4,135.1,243.5,6442.6,1861.5,4266.6,314.5
1986,2316.7,164.5,5.9,18.9,41,98.6,2152.2,625.3,1357.7,169.2
1986,4096.8,257.9,3.1,20.1,72.8,161.9,3838.9,782.9,2802.2,253.8
1986,4357.2,293.1,5.3,21.9,22.5,243.4,4064.1,817.4,3078.1,168.6
1987,4451.4,559.2,9.3,27.8,112.2,409.9,3892.2,1198.3,2431.1,262.8
1987,5377.5,455.4,10.1,65,73.1,307.2,4922.1,970.1,3465.7,486.3
1987,7188.6,612.6,7.5,41.2,138.4,425.5,6576,1626.1,4527.3,422.6
1987,4245.2,412,7.6,32.6,79.1,292.6,3833.2,1078,2548.7,206.5
1987,6506.4,918,10.6,43.8,301.3,562.4,5588.4,1518.2,3240.2,830.1
1987,6451.3,467.5,5.8,40.8,118.8,302.1,5983.8,1534.6,4012.9,436.3
1987,4995.7,419,4.9,24.9,178.1,211.1,4576.7,1218.3,2829.4,529
1987,4938.8,430.7,5.1,68.5,122.5,234.6,4508.1,1020.5,3175.9,311.6
1987,8451.6,1610.3,36.2,39.4,717.4,817.4,6841.3,1807.7,4021.2,1012.4
1987,8503.2,1024.4,11.4,50.2,356.6,606.3,7478.7,2256.9,4545.2,676.7
1987,5792,576.5,11.8,43.1,209.2,312.4,5215.5,1552.1,3171,492.4
1987,5817.9,263.3,4.8,36.3,98,124.2,5554.7,1155.6,4033.1,366
1987,4156.3,214.2,3.1,17.5,24.2,169.3,3942.1,976.8,2797.9,167.4
1987,5416.5,796.2,8.3,38.4,314.3,435.2,4620.3,1123.7,2957.1,539.5
1987,4119.8,328.5,5.6,29.1,88.6,205.2,3791.3,946.7,2490,354.5
1987,4140.2,231.2,2.1,11.9,36.2,181.1,3909,917.8,2840.1,151.1
1987,4903.9,360.7,4.4,32.6,82.1,241.6,4543.1,1138,3152,253.2
1987,3270,337.8,7.5,21,90.2,219.1,2932.2,847.1,1892.5,192.7
1987,5873.3,693,11.1,35.9,179,467,5180.2,1444.5,3323.2,412.5
1987,3532.3,152.1,2.5,15.7,25.6,108.3,3380.1,770.7,2436.1,173.4
1987,5477.6,767.8,9.6,39.6,290.3,428.3,4709.8,1162.5,2965.5,581.8
1987,4733.8,564.6,3,31.9,177.3,352.5,4169.2,1059.9,2185.1,924.2
1987,6456.8,780.1,12.2,67.2,276.5,424.2,5676.7,1452.2,3472.5,752
1987,4615.8,285.4,2.6,33.9,102.5,146.3,4330.4,1068.9,2960.1,301.4
1987,3438.6,269.8,10.2,29.2,57,173.3,3168.8,1201.4,1807,160.5
1987,4707.5,544.6,8.3,28.9,164.1,343.3,4162.8,1111.3,2625.2,426.3
1987,4599.4,151.2,4.1,19.8,24.2,103.1,4448.2,806.1,3404.3,237.8
1987,4131.6,251.2,3.5,21.6,47.1,179,3880.4,847.9,2866.5,165.9
1987,6371.4,695.7,8.4,61.8,272.5,353,5675.7,1629.4,3491.3,555
1987,3371.7,149.6,3,26.6,26.5,93.5,3222.1,694.8,2310.9,216.5
1987,5261.5,541,4.6,33.4,232.8,270.3,4720.5,1008.8,2866.3,845.4
1987,6546.8,628.5,10.1,43.1,108.3,466.9,5918.3,1787.7,3785.1,345.5
1987,5952.4,1008.1,11.3,31.1,503.3,462.4,4944.3,1216.4,3024.8,703.1
1987,4649.9,484,8.1,29.1,93.9,352.9,4165.9,1356.1,2586,223.8
1987,2833,56.8,1.5,9.4,7.6,38.4,2776.2,455.4,2197.6,123.2
1987,4575.3,421.3,5.8,39.9,153.1,222.5,4154,1062.5,2708.6,382.9
1987,6025.6,417.6,7.5,35.8,109.5,264.8,5608,1782.8,3220.3,604.9
1987,6969,539.5,5.6,45.8,196,292.2,6429.4,1782.7,4181.6,465.1
1987,3163.2,369.4,5.4,26.2,144.4,193.3,2793.9,722,1722.7,349.2
1987,5285.5,359.7,3.5,24.4,107.7,224,4925.8,1441,2701.3,783.5
1987,5161.9,664.9,9.3,43.7,101.1,510.8,4497,1358,2858.2,280.8
1987,2678,119.7,1.8,20.6,12.3,85,2558.3,534.1,1928.5,95.6
1987,4665.6,533.5,9.1,43.9,193.8,286.6,4132.2,1351.8,2213.4,566.9
1987,7722.4,631.1,11.7,48.1,226.7,344.8,7091.3,2118,4238.5,734.8
1987,5618.6,229.8,3.3,21.7,52.8,152,5388.8,950.9,4228.5,209.5
1987,4271.2,136.5,2.7,22.4,16.8,94.5,4134.7,1110.4,2825.7,198.5
1987,3959.5,295,7.4,26,105.8,155.8,3664.5,806.9,2603.2,254.4
1987,7017.1,439.5,5.6,52.2,141.4,240.2,6577.6,1904.5,4277.9,395.2
1987,2190.7,137.3,4.8,22.6,31.2,78.7,2053.4,603.6,1288.1,161.7
1987,4169.4,249.9,3.5,19.8,66.4,160.2,3919.5,842.6,2830.4,246.5
1987,4031.2,283.1,2,31.4,20,229.6,3748.2,717.6,2892,138.6
1988,4561.7,558.6,9.9,29.8,117.8,401.2,4003.1,1233.8,2502.6,266.7
1988,4921.6,522.8,5.7,57.7,72.9,386.5,4398.8,842.3,3101.6,455
1988,7471.3,610.1,8.5,38.8,137,425.8,6861.2,1580.3,4821.7,459.1
1988,4219.6,422.7,8.7,32.2,84.1,297.6,3796.9,1091.8,2492.3,212.9
1988,6635.5,929.8,10.4,41.8,305.8,571.8,5705.7,1447.1,3314.5,944
1988,6178.3,472.6,5.7,38.6,98.8,329.5,5705.7,1383.1,3900.6,422
1988,5097.6,455.4,5.4,26.2,187.6,236.2,4642.2,1218,2810.2,614
1988,4799.1,451.7,5.2,74.4,118.8,253.3,4347.4,1040.6,3003.6,303.2
1988,9914.7,1921.6,59.5,26.6,917.7,917.7,7993.1,1983.9,4616.8,1392.4
1988,8937.6,1117.7,11.4,49.7,403.3,653.3,7819.9,2294.3,4760.6,765.1
1988,6326.6,665.3,11.7,46.4,243.6,363.7,5661.2,1610.8,3495.8,554.6
1988,5989,257.1,4,32.5,84.1,136.5,5731.9,1255.8,4112.2,364
1988,3973,234.7,3.6,17.9,20.2,193,3738.2,870,2692,176.3
1988,5620.9,810.4,8.6,38.5,312.7,450.6,4810.4,1128.7,3076.5,605.3
1988,4150,380,6.4,31,89,253.5,3770,935.2,2481.3,353.5
1988,4076.7,256.8,1.7,15.7,39.9,199.5,3819.8,854.3,2803.4,162.2
1988,4879.9,365.2,3.4,31.3,85.9,244.6,4514.7,1179,3093.2,242.5
1988,3134.8,330.1,6.2,22.4,74.3,227.3,2804.7,826.3,1792.8,185.5
1988,5760.7,717.4,11.6,38.5,209,458.3,5043.3,1444.4,3148,450.9
1988,3577.7,157.4,3.1,18.6,25.8,110,3420.3,816.9,2398.7,204.7
1988,5704.6,806.8,9.7,37.1,301.3,458.7,4897.9,1178.6,3047.1,672.1
1988,4990.9,619.6,3.5,32,176.3,407.8,4371.3,1061.3,2417.5,892.5
1988,6084.4,741.7,10.8,69.5,241.1,420.3,5342.7,1314.6,3287,741.1
1988,4314.7,290.1,2.9,31,94.7,161.4,4024.7,909.6,2775.8,339.3
1988,3592.8,325.2,8.6,36.2,77.2,203.3,3267.6,1281,1820.3,166.4
1988,4844.7,552.5,8,29.3,168.1,347.1,4292.2,1140.4,2717.4,434.4
1988,4267,123,2.6,16.8,22.6,81,4144,703.6,3224,216.4
1988,4140,273.2,3.6,24,56.1,189.4,3866.8,765.2,2912.8,188.8
1988,6453.1,780.7,10.5,73.8,291.2,405.2,5672.5,1544.9,3528.4,599.2
1988,3333.9,147.9,2.3,25.2,21.1,99.4,3186.1,682.7,2275.7,227.7
1988,5295.3,582.8,5.3,33.7,245.2,298.6,4712.5,980.2,2837.9,894.4
1988,6606.3,658.1,11.5,38.4,103.1,505.2,5948.1,1836.9,3721.3,389.9
1988,6309.3,1097.3,12.5,30.6,544.4,509.8,5212,1218.3,3133.8,859.9
1988,4862.2,501.9,7.8,28.1,108.6,357.4,4360.4,1391.2,2718.8,250.4
1988,2728.1,59.1,1.8,11.2,8.1,38,2668.9,437.7,2112.7,118.6
1988,4645.3,452,5.4,42.6,161.4,242.7,4193.2,1031.4,2762.6,399.2
1988,5589.1,434.5,7.4,37.7,105.1,284.4,5154.6,1643.4,2954.9,556.3
1988,7058.7,545.7,5.1,40.5,193,307.2,6513,1764.1,4154.4,594.4
1988,3176.4,362,5.5,24.9,138.1,193.5,2814.4,696.7,1690.9,426.8
1988,5204.4,396.7,4.1,30.5,115.2,246.9,4807.7,1261.3,2718.5,827.9
1988,5412.3,741.2,9.3,42.7,124.7,564.4,4671.2,1416.2,2950.3,304.7
1988,2581,113.7,3.1,26.9,12.2,71.6,2467.3,517.9,1853.8,95.5
1988,4469.4,532.7,9.4,44.7,173.6,305.1,3936.7,1237.9,2156,542.8
1988,8017.7,652.6,12.1,48.4,234.2,357.9,7365.1,2157.2,4407.9,800.1
1988,5578.5,243.1,2.8,23.6,54.1,162.6,5335.5,881,4238.7,215.7
1988,4240.5,142.3,2,23,16,101.3,4098.2,1096.8,2804.1,197.3
1988,4176.7,299.2,7.8,27.1,112.5,151.8,3877.5,818.4,2757.6,301.6
1988,7113,466.4,5.7,56.5,145.9,258.3,6646.6,1855.6,4358.1,432.9
1988,2238.8,131.4,4.9,18.7,34.2,73.6,2107.4,610.9,1334.8,161.7
1988,3972,214.4,3,19.9,67.1,124.5,3757.6,729.2,2759.3,269.2
1988,3967.1,314,2.5,24,15.1,272.4,3653.1,658.8,2851.8,142.5
1989,4627.8,590.8,10.2,31,133.9,415.7,4037,1146.8,2592.8,297.5
1989,4779.9,497.7,8,52.9,67.6,369.3,4282.2,826.9,3000.2,455
1989,8059.7,599.6,6.7,36.2,139,417.7,7460.2,1667.2,5106.1,686.9
1989,4555.7,473.7,8.4,38.4,110.6,316.3,4082,1194.4,2621.9,265.6
1989,6763.4,977.7,10.9,41.2,331.8,593.8,5785.8,1412.3,3346.5,1026.9
1989,6039.4,471.4,4.4,36.2,90,340.8,5568,1250.4,3864.8,452.9
1989,5270,511.8,5.9,27.5,214.8,263.6,4758.2,1236,2824.4,697.8
1989,4865.2,556.5,5.1,84.5,138.8,328.1,4308.8,902.2,3015.5,391.1
1989,10293.4,2141.9,71.9,30.8,1083.1,956.1,8151.5,1950.3,4828.5,1372.7
1989,8804.5,1109.4,11.1,49.7,404,644.6,7695.1,2282.8,4606.6,805.7
1989,7073.1,735.8,12.7,48.9,271.1,403,6337.3,1712.5,3971.1,653.7
1989,6270.4,270.1,4.8,44.6,83.2,137.6,6000.3,1343.4,4260.3,396.6
1989,3931,254.6,2.6,23.3,15,213.8,3676.3,872.1,2645.5,158.8
1989,5639.2,845.9,9,35.7,335.7,465.4,4793.3,1076,3109.9,607.4
1989,4440,406.5,6.3,32.3,101.4,266.5,4033.5,969.1,2673.2,391.1
1989,4081.4,266.3,1.9,16.2,39,209.2,3815.1,846.9,2809.9,158.3
1989,4982.8,400.8,5.5,36.5,99.8,259.1,4582,1188.7,3096,297.4
1989,3317.1,356.9,7.9,24.6,76.1,248.3,2960.2,819.1,1921.4,219.8
1989,6241.3,781.8,14.9,38.2,237.3,491.4,5459.5,1464.7,3473.5,521.3
1989,3583.6,137.2,3.2,18.7,24,91.2,3446.5,802.8,2460.5,183.2
1989,5562.6,855.4,11.6,38,332.1,473.7,4707.2,1123.5,2919.5,664.2
1989,5136,675,4.3,31.8,202.6,436.3,4461,1065.5,2484.8,910.7
1989,5968.3,709.2,10.7,71.4,222.3,404.7,5259.2,1224.8,3311.7,722.6
1989,4383.2,288.3,2.5,31.3,94.8,159.6,4094.9,896.9,2818.1,379.9
1989,3515.3,311.2,9.7,38.8,78.3,184.4,3204.1,1145.3,1879.7,179.2
1989,5127.1,632.6,7.9,30.8,195,398.9,4494.6,1135.8,2835.2,523.6
1989,3997.5,116,2.9,18,17,78.2,3881.5,691.7,2964.3,225.6
1989,4091.6,279.5,2.5,23.6,52,201.4,3812.1,745.5,2880.4,186.2
1989,6271.7,625.3,8.2,59.6,250.6,306.9,5646.4,1404.8,3662.1,579.6
1989,3596.2,168.5,3.3,29.5,23.8,111.8,3427.7,736.9,2446.9,244
1989,5269.4,609,5.1,31.7,273.3,299,4660.4,976.6,2764.7,919.2
1989,6573.8,703.9,8.6,45.9,105.2,544.1,5870,1711.1,3809,349.9
1989,6293.2,1131.2,12.5,29.2,579.3,510.1,5162.1,1176.2,3033.2,952.7
1989,5253.8,546.4,8.9,29.9,133.5,374.1,4707.4,1503.5,2918.6,285.3
1989,2560.9,63.2,0.6,11.8,9.2,41.5,2497.7,358.9,2025.8,113
1989,4733.2,468.6,6,44.7,170.9,247.1,4264.6,1018.2,2811.1,435.3
1989,5502.6,491.5,6.5,37.5,126.2,321.3,5011.1,1563.6,2862,585.5
1989,6161.1,518.6,4.8,46.6,151.8,315.4,5642.5,1425.4,3677,540.1
1989,3360.4,378.6,6.3,24.6,149.7,198,2981.8,713.7,1798.7,469.4
1989,5224.8,378,4.9,26.7,112.4,234,4846.9,1206.9,2715.8,924.1
1989,5619.2,813.7,9.1,46.5,130.2,627.8,4805.6,1392.8,3070.8,342.1
1989,2685.2,135.5,1.3,32,11.7,90.5,2549.7,474.7,1966,109
1989,4513.6,548.9,8.4,46,160.4,334.1,3964.7,1206.9,2224.9,532.9
1989,7926.9,658.5,11.9,46.8,223.1,376.6,7268.4,2014.9,4365,888.5
1989,5682.1,258.8,2.6,28.6,52.6,174.9,5423.4,897,4288.8,237.6
1989,4088.5,132.8,1.9,23.1,18,89.8,3955.7,1029.1,2727.7,198.9
1989,4211.4,312.5,7.9,26.9,106.5,171.3,3898.9,756.9,2831.2,310.9
1989,6593.8,471.7,4.4,61.7,140.1,265.5,6122.1,1545.1,4119.3,457.6
1989,2362.8,146.7,6.5,18.7,42.7,78.8,2216.2,626.5,1432.8,156.8
1989,4164.8,222.6,3.6,20.4,75.2,123.4,3942.2,733.2,2877.3,331.7
1989,3889.1,258.3,4.4,28.2,17.1,208.6,3630.7,631.8,2861.7,137.3
1990,4915.2,708.6,11.6,32.6,143.7,520.7,4206.7,1103.4,2755.4,347.8
1990,5152.7,524.5,7.5,72.9,76.7,367.4,4628.2,894.3,3168.5,565.4
1990,7888.7,652.4,7.7,40.9,160.9,442.8,7236.4,1669.9,4703,863.5
1990,4866.9,532.2,10.3,43.3,113.2,365.4,4334.7,1210.9,2834.4,289.4
1990,6603.6,1045.2,11.9,42.6,377,613.6,5558.4,1345.4,3197.5,1015.5
1990,6053.7,526,4.2,46.2,90.6,385,5527.8,1208.8,3890.6,428.4
1990,5386.7,553.7,5.1,27.9,234.8,286,4833,1227.7,2874.4,730.9
1990,5360.4,655.2,5,88.1,164.8,397.3,4705.1,970.5,3290.8,443.9
1990,10774.3,2458.2,77.8,49.9,1213.5,1117,8316,1983,4996.9,1336.1
1990,8810.8,1244.3,10.7,52.4,416.8,764.4,7566.5,2170.6,4569.6,826.3
1990,6763.6,756.3,11.8,53.6,263.5,427.4,6007.3,1619.4,3714.3,673.6
1990,6106.7,280.9,4,32.5,91.4,153,5825.8,1228.2,4217.1,380.5
1990,4057.1,275.7,2.7,27.3,15,230.7,3781.4,813.2,2802.7,165.5
1990,5935.1,967.4,10.3,39.4,394,523.6,4967.7,1063,3262,642.8
1990,4683.3,473.9,6.2,37.9,101.3,328.4,4209.4,943.3,2827.1,439
1990,4100.9,299.7,1.9,18.4,39.2,240.1,3801.2,808.4,2822.9,169.9
1990,5193.1,447.7,4,40.4,117.6,285.7,4745.4,1166.5,3243.5,335.4
1990,3299.4,390.4,7.2,29,69.1,285.2,2909.1,766.9,1942.7,199.4
1990,6486.7,898.4,17.2,42.2,269.8,569.2,5588.2,1437.9,3548.6,601.7
1990,3697.8,143.2,2.4,19.7,25.1,96,3554.5,823,2554.9,176.6
1990,5830.5,919,11.5,45.7,363.8,497.9,4911.5,1119.9,3082.9,708.7
1990,5297.9,736.3,4,33.7,217.1,481.4,4561.5,1112.7,2525.3,923.6
1990,5994.8,790.4,10.4,77.6,234,468.4,5204.4,1143.3,3347.4,713.7
1990,4538.8,306.1,2.7,34,92.7,176.7,4232.7,907.2,2959.9,365.6
1990,3869.1,340.4,12.2,44.1,86.2,198,3528.8,1251.2,2070,207.6
1990,5120.6,715.3,8.8,32.5,216.4,457.6,4405.3,1065.8,2800.2,539.4
1990,4502.1,159.3,4.9,24.4,21.7,108.4,4342.8,709.1,3391.2,242.5
1990,4213.1,330,2.7,30,51.1,246.2,3883.1,723.8,2981.1,178.2
1990,6063.6,600.9,9.7,62.2,238.3,290.7,5462.7,1367.4,3502.7,592.5
1990,3645.2,131.5,1.9,34.8,27.2,67.6,3513.7,735.5,2534.2,244
